forcel,forcer
589.943176,352.075745
584.768982,357.712219
579.52948,363.322693
574.225464,368.904144
568.85791,374.453705
563.427673,379.968567
557.935669,385.445923
552.383301,390.883026
546.771545,396.277008
541.101807,401.625153
535.375488,406.924896
529.593811,412.173737
523.758179,417.369415
517.870178,422.509766
511.931305,427.592682
505.943268,432.616058
499.907806,437.578033
493.82663,442.476807
487.701752,447.310974
481.534882,452.079193
475.328003,456.780304
469.083282,461.413391
462.802734,465.977417
456.488708,470.47168
450.143402,474.895508
443.769073,479.248596
437.368103,483.530701
430.942871,487.741882
424.49585,491.882233
418.029694,495.951965
411.547058,499.951355
405.050568,503.880859
398.542999,507.741241
392.027039,511.533203
385.505493,515.257751
378.981201,518.915955
372.457214,522.509033
365.936432,526.038086
359.421875,529.504578
352.916473,532.909729
346.423218,536.25531
339.945007,539.542725
333.484955,542.773804
327.046173,545.950134
320.631683,549.073364
314.244476,552.145203
307.887604,555.167542
301.563904,558.142029
295.276276,561.070618
289.027649,563.9552
282.820923,566.797302
276.658905,569.598938
270.544189,572.361633
264.479431,575.087219
258.467102,577.777344
252.509628,580.434082
246.609451,583.058838
240.76886,585.653198
234.990036,588.218628
229.275009,590.756836
223.625793,593.269165
218.044144,595.757202
212.531815,598.222351
207.09053,600.66626
201.721909,603.089844
196.42746,605.494507
191.208466,607.881226
186.066116,610.251343
181.001587,612.606018
176.015915,614.946289
171.110153,617.273193
166.285156,619.587708
161.541779,621.890625
156.880692,624.182617
152.302429,626.464478
147.807312,628.736938
143.395752,631.000916
139.068085,633.257019
134.824524,635.505676
130.665253,637.747375
126.590218,639.982544
122.599342,642.21167
118.692413,644.434998
114.869225,646.652893
111.129448,648.865784
107.472801,651.073853
103.898872,653.277039
100.407127,655.475464
96.996895,657.669128
93.667534,659.858337
90.418327,662.042969
87.248512,664.2229
84.157288,666.398254
81.143829,668.568542
78.207191,670.733704
75.346367,672.893433
72.560326,675.047546
69.848061,677.195862
67.208572,679.337891
64.640762,681.473267
62.143513,683.601501
59.715691,685.722107
57.356102,687.834656
55.063496,689.938599
52.836674,692.033508
50.674515,694.118958
48.575813,696.194214
46.539391,698.258728
44.564037,700.311523
42.648521,702.352356
40.791569,704.380554
38.991943,706.395508
37.24844,708.396545
35.55994,710.383118
33.92524,712.35437
32.343212,714.309753
30.812595,716.248535
29.332266,718.17041
27.901085,720.074524
26.517982,721.960449
25.181883,723.827393
23.891769,725.674744
22.646574,727.501953
21.445219,729.308411
20.28669,731.093506
19.169975,732.856934
18.094177,734.597961
17.058403,736.31604
16.061756,738.01062
15.103281,739.68103
14.182086,741.326904
13.297334,742.947876
12.448187,744.543335
11.633931,746.112854
10.85379,747.655945
10.107047,749.172058
9.392987,750.660645
8.710833,752.121155
8.059868,753.553467
7.439435,754.957092
6.848878,756.331421
6.287601,757.676086
5.754945,758.990601
5.250194,760.274475
4.772573,761.527466
4.321364,762.749084
3.895792,763.939209
3.495142,765.097229
3.118697,766.222778
2.765741,767.315247
2.435498,768.37439
2.127192,769.399902
1.840048,770.391541
1.573291,771.348755
1.326204,772.271301
1.098071,773.158752
0.888178,774.01062
0.695808,774.826538
0.520186,775.606201
0.360596,776.349426
0.216323,777.055847
0.08671,777.725159
0,778.35675
0,778.950439
0,779.505798
0,780.022583
0,780.50061
0,780.939758
0,781.339722
0,781.700195
0,782.020935
0,782.301941
0,782.543091
0,782.744385
0,782.90564
0,783.027161
0,783.108704
0,783.15033
0,783.152161
0,783.114197
0,783.036926
0,782.920593
0,782.765442
0,782.571533
0,782.339478
0,782.069336
0,781.761902
0,781.417419
0.04753,781.036743
0.112944,780.6203
0.179903,780.168762
0.248169,779.682495
0.317504,779.162415
0.387669,778.609192
0.458426,778.023804
0.529596,777.407104
0.60106,776.76001
0.6727,776.083313
0.744335,775.377869
0.815789,774.644714
0.886881,773.884888
0.957493,773.099548
1.027506,772.289795
1.096919,771.456604
1.165674,770.601074
1.23371,769.724365
1.300909,768.827576
1.367152,767.911987
1.432378,766.978638
1.496529,766.028992
1.559605,765.064148
1.621605,764.085083
1.682471,763.093079
1.742142,762.089417
1.8005,761.075439
1.857484,760.052124
1.913156,759.020874
1.967514,757.98291
2.020618,756.939209
2.072469,755.890991
2.123008,754.839417
2.172173,753.785706
2.219966,752.73114
2.266387,751.676758
2.311495,750.623657
2.35535,749.572937
2.397952,748.525574
2.439242,747.482544
2.479219,746.445129
2.517825,745.414246
2.555118,744.391052
2.591158,743.376404
2.626005,742.371277
2.659719,741.376404
2.692239,740.392761
2.723507,739.421265
2.753523,738.462891
2.782346,737.518372
2.810036,736.588684
2.836652,735.674316
2.862194,734.776001
2.886663,733.894348
2.910058,733.030273
2.932381,732.184326
2.953689,731.357239
2.974043,730.5495
2.993562,729.761597
3.012247,728.994019
3.030096,728.247314
3.047111,727.522034
3.063291,726.818726
3.078695,726.137817
3.093384,725.479553
3.107417,724.844238
3.120854,724.2323
3.133695,723.643921
3.145939,723.07959
3.157588,722.539429
3.168699,722.023621
3.179334,721.532471
3.189551,721.065918
3.199351,720.624023
3.208734,720.206787
3.2177,719.814392
3.226249,719.44696
3.23444,719.10437
3.242333,718.786438
3.249928,718.493164
3.257225,718.224182
3.264225,717.979431
3.270926,717.758789
3.277329,717.562195
3.283494,717.389343
3.289481,717.239929
3.295289,717.113525
3.300919,717.01001
3.306369,716.929016
3.311582,716.8703
3.316616,716.833557
3.321471,716.818604
3.326267,716.824829
3.331004,716.851807
3.335682,716.89917
3.3403,716.966553
3.3448,717.053711
3.34918,717.160217
3.353442,717.285645
3.357644,717.429504
3.361788,717.591248
3.365872,717.770508
3.369897,717.966797
3.373804,718.179688
3.377591,718.408997
3.38132,718.654175
3.385049,718.914612
3.388778,719.189819
3.392507,719.479309
3.396178,719.782654
3.399789,720.099487
3.403281,720.429321
3.406714,720.771667
3.410089,721.126038
3.413463,721.491943
3.416778,721.868652
3.420034,722.255981
3.42317,722.653564
3.426188,723.060974
3.429087,723.477539
3.431926,723.903015
3.434706,724.336853
3.437426,724.778625
3.440027,725.228149
3.44245,725.684814
3.444694,726.14856
3.44676,726.618835
3.448647,727.095276
3.450415,727.577209
3.452004,728.064575
3.453415,728.556946
3.454587,729.054016
3.45552,729.55542
3.456276,730.060852
3.456852,730.569824
3.45731,731.082031
3.457589,731.596985
3.457689,732.114563
3.457551,732.634521
3.457174,733.156494
3.45662,733.680054
3.455945,734.204895
3.455152,734.730652
3.454239,735.256958
3.453148,735.783508
3.451818,736.310303
3.45025,736.836975
3.448504,737.36322
3.446638,737.888672
3.444653,738.412903
3.442549,738.935669
3.440266,739.456909
3.437744,739.976379
3.434985,740.493835
3.432046,741.009216
3.428989,741.521973
3.425872,742.032043
3.422695,742.538879
3.419399,743.042786
3.415984,743.543335
3.41245,744.040405
3.408856,744.533752
3.405262,745.023132
3.401669,745.508484
3.398075,745.98938
3.394482,746.465759
3.390888,746.937439
3.387294,747.40448
3.383819,747.866516
3.380523,748.323364
3.377406,748.774841
3.374408,749.220886
3.37147,749.661194
3.368591,750.095764
3.365831,750.524536
3.363191,750.947266
3.360729,751.363831
3.358446,751.773987
3.356342,752.177551
3.354357,752.574463
3.352431,752.9646
3.350565,753.347961
3.348818,753.724182
3.34725,754.093262
3.345861,754.454895
3.344591,754.809082
3.343321,755.155579
3.342051,755.494385
3.34078,755.825378
3.33951,756.148254
3.338299,756.462891
3.337148,756.769165
3.335997,757.066895
3.334786,757.355957
3.333516,757.636292
3.332186,757.907898
3.330855,758.170471
3.329585,758.423767
3.328374,758.667725
3.327163,758.902283
3.325892,759.127441
3.324502,759.343018
3.323052,759.549133
3.321602,759.745544
3.320212,759.932312
3.318822,760.109192
3.317372,760.276306
3.315802,760.433533
3.314054,760.581177
3.312186,760.719116
3.310258,760.847412
3.308331,760.966003
3.306403,761.07489
3.304415,761.174316
3.302309,761.264282
3.300082,761.34491
3.297737,761.416626
3.295331,761.479248
3.292926,761.532959
3.29052,761.57782
3.288054,761.614197
3.28547,761.642151
3.282765,761.662048
3.279942,761.674072
3.277058,761.678528
3.274115,761.675415
3.271112,761.664978
3.268049,761.647522
3.264867,761.623352
3.261566,761.592896
3.258145,761.556396
3.254665,761.514099
3.251184,761.466125
3.247703,761.412903
3.244163,761.354736
3.240563,761.291992
3.236903,761.225159
3.233244,761.154419
3.229644,761.080078
3.226163,761.002441
3.222801,760.921692
3.219558,760.838501
3.216376,760.753113
3.213312,760.666016
3.210427,760.577454
3.207781,760.487915
3.205432,760.397522
3.203382,760.306702
3.20157,760.215698
3.199997,760.124939
3.198662,760.035095
3.197626,759.94635
3.196947,759.858887
3.196685,759.773132
3.196841,759.689331
3.197355,759.607727
3.198166,759.52887
3.199275,759.453003
3.200742,759.380615
3.202626,759.31189
3.204928,759.247009
3.207588,759.186096
3.210545,759.129578
3.213741,759.07782
3.217175,759.031006
3.220907,758.989441
3.224938,758.953369
3.229266,758.922974
3.233893,758.898315
3.238758,758.8797
3.243742,758.867493
3.248845,758.861877
3.254068,758.862915
3.25947,758.870789
3.26505,758.885681
3.27075,758.907532
3.276509,758.936707
3.282209,758.973145
3.28785,759.017273
3.29343,759.06897
3.298952,759.128357
3.304414,759.195496
3.309756,759.270386
3.31492,759.35321
3.319786,759.444214
3.324295,759.543274
3.328386,759.650452
3.332061,759.765869
3.335318,759.889282
3.338099,760.020935
3.340343,760.160583
3.341933,760.308655
3.342806,760.465027
3.342905,760.629578
3.34223,760.802307
3.34078,760.983154
3.338495,761.172119
3.335257,761.369202
3.331006,761.574463
3.325622,761.787903
3.319107,762.00946
3.311399,762.238892
3.3025,762.476135
3.292289,762.72113
3.280708,762.973938
3.267696,763.234375
3.253135,763.502441
3.236964,763.777954
3.219125,764.06073
3.199558,764.350525
3.178202,764.647217
3.154939,764.9505
3.12965,765.260376
3.102215,765.57666
3.072575,765.898926
3.040671,766.226746
3.006441,766.559937
2.969828,766.898193
2.930712,767.24115
2.888972,767.588501
2.844551,767.940002
2.797388,768.295288
2.747424,768.653748
2.6946,769.014893
2.638794,769.378357
2.57995,769.743713
2.517947,770.110596
2.452725,770.478455
2.384225,770.846863
2.312448,771.215393
2.237332,771.583252
2.15876,771.950073
2.076612,772.315552
1.990828,772.678955
1.901349,773.039978
1.808175,773.398071
1.711306,773.752563
1.610683,774.102966
1.506245,774.44873
1.397933,774.789429
1.285628,775.12439
1.169331,775.45343
1.04904,775.775818
0.924815,776.091064
0.796657,776.39856
0.664506,776.698059
0.528363,776.989014
0.388166,777.270935
0.243976,777.543335
0.095853,777.805969
0,778.058044
0,778.299255
0,778.529114
0,778.747375
0,778.953552
0,779.1474
0,779.328308
0,779.496094
0,779.65033
0,779.790649
0,779.91687
0,780.028625
0,780.125854
0,780.208191
0,780.275146
0,780.326538
0,780.362305
0,780.382202
0,780.385986
0,780.373718
0,780.345093
0,780.299988
0,780.23822
0,780.159668
0,780.064331
0,779.952271
0,779.823303
0,779.677368
0,779.514465
0,779.334534
0,779.137634
0,778.923706
0,778.692932
0,778.445313
0,778.180786
0,777.899414
0,777.601196
0,777.286255
0,776.954712
0,776.606628
0,776.242065
0,775.861084
0,775.463806
0,775.050049
0,774.620056
0,774.174011
0,773.711914
0,773.233826
0,772.739685
0,772.229553
0,771.703491
0,771.161316
0,770.603271
0,770.029358
0,769.439636
0,768.833801
0,768.211792
0,767.573669
0,766.91925
0,766.248535
0,765.561462
0.674765,764.857971
1.505711,764.137756
2.398165,763.400696
3.354331,762.646423
4.376416,761.874817
5.466623,761.085815
6.627159,760.279175
7.860228,759.45459
9.168096,758.611633
10.552966,757.750061
12.016985,756.869507
13.56224,755.969543
15.190756,755.049866
16.904558,754.110229
18.705616,753.150146
20.595894,752.169067
22.57724,751.166382
24.651443,750.141663
26.820112,749.094482
29.084915,748.024231
31.447464,746.930237
33.909306,745.812073
36.471924,744.668945
39.136761,743.500061
41.905056,742.30481
44.778008,741.082397
47.756626,739.832092
50.841862,738.553101
54.034615,737.244629
57.335594,735.905579
60.745392,734.535278
64.264374,733.132751
67.892776,731.697205
71.630638,730.227661
75.477921,728.723267
79.434372,727.183044
83.499702,725.605896
87.673355,723.990784
91.954575,722.336853
96.342461,720.643127
100.835922,718.908691
105.433716,717.132385
110.13459,715.313293
114.937119,713.450256
119.839668,711.542114
124.840523,709.587952
129.937759,707.586792
135.129395,705.537659
140.413208,703.439636
145.787079,701.291443
151.248672,699.092224
156.795563,696.840881
162.425186,694.536499
168.134872,692.177979
173.921799,689.764648
179.783127,687.295532
185.715912,684.769653
191.717209,682.186218
197.783951,679.544189
203.912888,676.842957
210.100754,674.081604
216.344193,671.25946
222.639694,668.375916
228.983917,665.430176
235.373322,662.421631
241.804306,659.349548
248.273254,656.213379
254.776428,653.012695
261.310059,649.746948
267.870422,646.41571
274.453674,643.018494
281.05603,639.555115
287.673584,636.025085
294.30246,632.428162
300.938599,628.764221
307.577972,625.033142
314.216583,621.234863
320.850372,617.369324
327.475372,613.436401
334.087494,609.43634
340.682617,605.369202
347.256561,601.235291
353.805267,597.034912
360.324799,592.768188
366.811249,588.435791
373.260681,584.037903
379.669495,579.575073
386.033875,575.047913
392.35022,570.457275
398.61499,565.803711
404.824768,561.088074
410.976501,556.311157
417.067108,551.473816
423.093689,546.577148
429.053436,541.62207
434.943756,536.609741
440.762115,531.541443
446.506226,526.418518
452.174103,521.242065
457.763977,516.01355
463.274078,510.734314
468.702911,505.405762
474.049103,500.029602
479.311371,494.607391
484.488678,489.140839
489.580414,483.631653
494.585846,478.081512
499.504608,472.492218
504.336426,466.86557
509.080994,461.203522
513.738464,455.508118
518.308838,449.78125
522.792419,444.025055
527.189941,438.241516
531.501953,432.43277
535.729187,426.6008
539.872314,420.747894
543.932312,414.876282
547.910217,408.98822
551.807129,403.085846
555.624268,397.171509
559.363037,391.247345
563.024597,385.315674
566.610352,379.378723
570.121521,373.438873
573.559631,367.498383
576.926208,361.559601
580.222717,355.624695
583.450623,349.695984
586.611633,343.775696
589.706909,337.86618
592.738159,331.969543
595.706726,326.088196
598.61438,320.224213
601.462463,314.379761
604.252747,308.557037
606.986572,302.758148
609.665344,296.985321
612.290466,291.240601
614.863525,285.526184
617.385925,279.843842
619.859253,274.195679
622.284851,268.583618
624.664124,263.009521
626.998291,257.475311
629.28894,251.982864
631.537109,246.533936
633.744385,241.130142
635.912048,235.773132
638.041443,230.464462
640.133911,225.205688
642.190552,219.998383
644.212708,214.843964
